board_width,board_height,health,my_head_x,my_head_y,game_id,turn,seed,direction,label_source
11,11,85,1,7,1b756d34-4ab6-4e56-bd16-0381a3e02f89,42,106,left,rule_based_agent
11,11,84,0,7,1b756d34-4ab6-4e56-bd16-0381a3e02f89,43,106,down,rule_based_agent
11,11,83,0,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,44,106,right,rule_based_agent
11,11,82,1,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,45,106,right,rule_based_agent
11,11,81,2,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,46,106,down,rule_based_agent
11,11,80,2,5,1b756d34-4ab6-4e56-bd16-0381a3e02f89,47,106,down,rule_based_agent
11,11,79,2,4,1b756d34-4ab6-4e56-bd16-0381a3e02f89,48,106,down,rule_based_agent
11,11,78,2,3,1b756d34-4ab6-4e56-bd16-0381a3e02f89,49,106,down,rule_based_agent
11,11,77,2,2,1b756d34-4ab6-4e56-bd16-0381a3e02f89,50,106,left,rule_based_agent
11,11,76,1,2,1b756d34-4ab6-4e56-bd16-0381a3e02f89,51,106,up,rule_based_agent
11,11,100,1,3,1b756d34-4ab6-4e56-bd16-0381a3e02f89,52,106,up,rule_based_agent
11,11,99,1,4,1b756d34-4ab6-4e56-bd16-0381a3e02f89,53,106,up,rule_based_agent
11,11,98,1,5,1b756d34-4ab6-4e56-bd16-0381a3e02f89,54,106,up,rule_based_agent
11,11,97,1,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,55,106,left,rule_based_agent
11,11,96,0,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,56,106,up,rule_based_agent
11,11,95,0,7,1b756d34-4ab6-4e56-bd16-0381a3e02f89,57,106,up,rule_based_agent
11,11,94,0,8,1b756d34-4ab6-4e56-bd16-0381a3e02f89,58,106,right,rule_based_agent
11,11,93,1,8,1b756d34-4ab6-4e56-bd16-0381a3e02f89,59,106,down,rule_based_agent
11,11,92,1,7,1b756d34-4ab6-4e56-bd16-0381a3e02f89,60,106,right,rule_based_agent
11,11,91,2,7,1b756d34-4ab6-4e56-bd16-0381a3e02f89,61,106,right,rule_based_agent
11,11,90,3,7,1b756d34-4ab6-4e56-bd16-0381a3e02f89,62,106,right,rule_based_agent
11,11,89,4,7,1b756d34-4ab6-4e56-bd16-0381a3e02f89,63,106,down,rule_based_agent
11,11,88,4,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,64,106,right,rule_based_agent
11,11,87,5,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,65,106,down,rule_based_agent
11,11,100,5,5,1b756d34-4ab6-4e56-bd16-0381a3e02f89,66,106,right,rule_based_agent
11,11,99,6,5,1b756d34-4ab6-4e56-bd16-0381a3e02f89,67,106,down,rule_based_agent
11,11,98,6,4,1b756d34-4ab6-4e56-bd16-0381a3e02f89,68,106,down,rule_based_agent
11,11,97,6,3,1b756d34-4ab6-4e56-bd16-0381a3e02f89,69,106,right,rule_based_agent
11,11,96,7,3,1b756d34-4ab6-4e56-bd16-0381a3e02f89,70,106,down,rule_based_agent
11,11,95,7,2,1b756d34-4ab6-4e56-bd16-0381a3e02f89,71,106,down,rule_based_agent
11,11,94,7,1,1b756d34-4ab6-4e56-bd16-0381a3e02f89,72,106,right,rule_based_agent
11,11,93,8,1,1b756d34-4ab6-4e56-bd16-0381a3e02f89,73,106,right,rule_based_agent
11,11,92,9,1,1b756d34-4ab6-4e56-bd16-0381a3e02f89,74,106,down,rule_based_agent
11,11,91,9,0,1b756d34-4ab6-4e56-bd16-0381a3e02f89,75,106,right,rule_based_agent
11,11,90,10,0,1b756d34-4ab6-4e56-bd16-0381a3e02f89,76,106,up,rule_based_agent
11,11,89,10,1,1b756d34-4ab6-4e56-bd16-0381a3e02f89,77,106,up,rule_based_agent
11,11,88,10,2,1b756d34-4ab6-4e56-bd16-0381a3e02f89,78,106,up,rule_based_agent
11,11,87,10,3,1b756d34-4ab6-4e56-bd16-0381a3e02f89,79,106,up,rule_based_agent
11,11,100,10,4,1b756d34-4ab6-4e56-bd16-0381a3e02f89,80,106,left,rule_based_agent
11,11,99,9,4,1b756d34-4ab6-4e56-bd16-0381a3e02f89,81,106,left,rule_based_agent
11,11,98,8,4,1b756d34-4ab6-4e56-bd16-0381a3e02f89,82,106,left,rule_based_agent
11,11,97,7,4,1b756d34-4ab6-4e56-bd16-0381a3e02f89,83,106,up,rule_based_agent
11,11,100,7,5,1b756d34-4ab6-4e56-bd16-0381a3e02f89,84,106,right,rule_based_agent
11,11,99,8,5,1b756d34-4ab6-4e56-bd16-0381a3e02f89,85,106,up,rule_based_agent
11,11,100,8,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,86,106,right,rule_based_agent
11,11,99,9,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,87,106,right,rule_based_agent
11,11,98,10,6,1b756d34-4ab6-4e56-bd16-0381a3e02f89,88,106,down,rule_based_agent
11,11,97,10,5,1b756d34-4ab6-4e56-bd16-0381a3e02f89,89,106,left,rule_based_agent
11,11,100,1,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,0,107,down,rule_based_agent
11,11,99,1,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,1,107,right,rule_based_agent
11,11,100,2,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,2,107,right,rule_based_agent
11,11,99,3,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,3,107,right,rule_based_agent
11,11,98,4,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,4,107,up,rule_based_agent
11,11,97,4,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,5,107,left,rule_based_agent
11,11,96,3,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,6,107,up,rule_based_agent
11,11,95,3,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,7,107,left,rule_based_agent
11,11,94,2,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,8,107,down,rule_based_agent
11,11,93,2,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,9,107,down,rule_based_agent
11,11,100,2,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,10,107,right,rule_based_agent
11,11,99,3,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,11,107,right,rule_based_agent
11,11,98,4,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,12,107,up,rule_based_agent
11,11,97,4,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,13,107,up,rule_based_agent
11,11,96,4,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,14,107,right,rule_based_agent
11,11,95,5,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,15,107,up,rule_based_agent
11,11,94,5,3,ed327be2-bbdb-40a7-9283-006bd5e800f3,16,107,up,rule_based_agent
11,11,93,5,4,ed327be2-bbdb-40a7-9283-006bd5e800f3,17,107,right,rule_based_agent
11,11,92,6,4,ed327be2-bbdb-40a7-9283-006bd5e800f3,18,107,right,rule_based_agent
11,11,91,7,4,ed327be2-bbdb-40a7-9283-006bd5e800f3,19,107,up,rule_based_agent
11,11,90,7,5,ed327be2-bbdb-40a7-9283-006bd5e800f3,20,107,up,rule_based_agent
11,11,89,7,6,ed327be2-bbdb-40a7-9283-006bd5e800f3,21,107,left,rule_based_agent
11,11,88,6,6,ed327be2-bbdb-40a7-9283-006bd5e800f3,22,107,up,rule_based_agent
11,11,87,6,7,ed327be2-bbdb-40a7-9283-006bd5e800f3,23,107,up,rule_based_agent
11,11,86,6,8,ed327be2-bbdb-40a7-9283-006bd5e800f3,24,107,up,rule_based_agent
11,11,85,6,9,ed327be2-bbdb-40a7-9283-006bd5e800f3,25,107,up,rule_based_agent
11,11,84,6,10,ed327be2-bbdb-40a7-9283-006bd5e800f3,26,107,right,rule_based_agent
11,11,83,7,10,ed327be2-bbdb-40a7-9283-006bd5e800f3,27,107,down,rule_based_agent
11,11,82,7,9,ed327be2-bbdb-40a7-9283-006bd5e800f3,28,107,down,rule_based_agent
11,11,81,7,8,ed327be2-bbdb-40a7-9283-006bd5e800f3,29,107,left,rule_based_agent
11,11,80,6,8,ed327be2-bbdb-40a7-9283-006bd5e800f3,30,107,down,rule_based_agent
11,11,79,6,7,ed327be2-bbdb-40a7-9283-006bd5e800f3,31,107,down,rule_based_agent
11,11,78,6,6,ed327be2-bbdb-40a7-9283-006bd5e800f3,32,107,down,rule_based_agent
11,11,77,6,5,ed327be2-bbdb-40a7-9283-006bd5e800f3,33,107,left,rule_based_agent
11,11,100,5,5,ed327be2-bbdb-40a7-9283-006bd5e800f3,34,107,down,rule_based_agent
11,11,99,5,4,ed327be2-bbdb-40a7-9283-006bd5e800f3,35,107,left,rule_based_agent
11,11,98,4,4,ed327be2-bbdb-40a7-9283-006bd5e800f3,36,107,up,rule_based_agent
11,11,97,4,5,ed327be2-bbdb-40a7-9283-006bd5e800f3,37,107,up,rule_based_agent
11,11,96,4,6,ed327be2-bbdb-40a7-9283-006bd5e800f3,38,107,right,rule_based_agent
11,11,95,5,6,ed327be2-bbdb-40a7-9283-006bd5e800f3,39,107,right,rule_based_agent
11,11,94,6,6,ed327be2-bbdb-40a7-9283-006bd5e800f3,40,107,down,rule_based_agent
11,11,93,6,5,ed327be2-bbdb-40a7-9283-006bd5e800f3,41,107,left,rule_based_agent
11,11,92,5,5,ed327be2-bbdb-40a7-9283-006bd5e800f3,42,107,down,rule_based_agent
11,11,91,5,4,ed327be2-bbdb-40a7-9283-006bd5e800f3,43,107,down,rule_based_agent
11,11,90,5,3,ed327be2-bbdb-40a7-9283-006bd5e800f3,44,107,left,rule_based_agent
11,11,89,4,3,ed327be2-bbdb-40a7-9283-006bd5e800f3,45,107,left,rule_based_agent
11,11,88,3,3,ed327be2-bbdb-40a7-9283-006bd5e800f3,46,107,left,rule_based_agent
11,11,87,2,3,ed327be2-bbdb-40a7-9283-006bd5e800f3,47,107,down,rule_based_agent
11,11,86,2,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,48,107,down,rule_based_agent
11,11,85,2,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,49,107,down,rule_based_agent
11,11,84,2,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,50,107,left,rule_based_agent
11,11,83,1,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,51,107,up,rule_based_agent
11,11,82,1,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,52,107,left,rule_based_agent
11,11,81,0,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,53,107,up,rule_based_agent
11,11,80,0,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,54,107,up,rule_based_agent
11,11,79,0,3,ed327be2-bbdb-40a7-9283-006bd5e800f3,55,107,right,rule_based_agent
11,11,100,1,3,ed327be2-bbdb-40a7-9283-006bd5e800f3,56,107,down,rule_based_agent
11,11,100,1,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,57,107,right,rule_based_agent
11,11,99,2,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,58,107,right,rule_based_agent
11,11,100,3,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,59,107,right,rule_based_agent
11,11,99,4,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,60,107,down,rule_based_agent
11,11,98,4,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,61,107,left,rule_based_agent
11,11,97,3,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,62,107,down,rule_based_agent
11,11,96,3,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,63,107,right,rule_based_agent
11,11,95,4,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,64,107,right,rule_based_agent
11,11,94,5,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,65,107,right,rule_based_agent
11,11,93,6,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,66,107,right,rule_based_agent
11,11,92,7,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,67,107,up,rule_based_agent
11,11,91,7,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,68,107,right,rule_based_agent
11,11,90,8,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,69,107,right,rule_based_agent
11,11,89,9,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,70,107,down,rule_based_agent
11,11,88,9,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,71,107,right,rule_based_agent
11,11,87,10,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,72,107,up,rule_based_agent
11,11,86,10,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,73,107,up,rule_based_agent
11,11,85,10,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,74,107,left,rule_based_agent
11,11,100,9,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,75,107,left,rule_based_agent
11,11,99,8,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,76,107,left,rule_based_agent
11,11,100,7,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,77,107,left,rule_based_agent
11,11,99,6,2,ed327be2-bbdb-40a7-9283-006bd5e800f3,78,107,down,rule_based_agent
11,11,100,6,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,79,107,right,rule_based_agent
11,11,99,7,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,80,107,down,rule_based_agent
11,11,98,7,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,81,107,left,rule_based_agent
11,11,97,6,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,82,107,left,rule_based_agent
11,11,96,5,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,83,107,left,rule_based_agent
11,11,95,4,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,84,107,left,rule_based_agent
11,11,94,3,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,85,107,up,rule_based_agent
11,11,93,3,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,86,107,left,rule_based_agent
11,11,92,2,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,87,107,left,rule_based_agent
11,11,91,1,1,ed327be2-bbdb-40a7-9283-006bd5e800f3,88,107,down,rule_based_agent
11,11,90,1,0,ed327be2-bbdb-40a7-9283-006bd5e800f3,89,107,right,rule_based_agent
11,11,100,5,1,2129913a-1e69-487e-8638-adfbd5aa44d5,0,108,down,rule_based_agent
11,11,99,5,0,2129913a-1e69-487e-8638-adfbd5aa44d5,1,108,left,rule_based_agent
11,11,98,4,0,2129913a-1e69-487e-8638-adfbd5aa44d5,2,108,left,rule_based_agent
11,11,97,3,0,2129913a-1e69-487e-8638-adfbd5aa44d5,3,108,left,rule_based_agent
11,11,96,2,0,2129913a-1e69-487e-8638-adfbd5aa44d5,4,108,left,rule_based_agent
11,11,95,1,0,2129913a-1e69-487e-8638-adfbd5aa44d5,5,108,up,rule_based_agent
11,11,94,1,1,2129913a-1e69-487e-8638-adfbd5aa44d5,6,108,up,rule_based_agent
11,11,93,1,2,2129913a-1e69-487e-8638-adfbd5aa44d5,7,108,left,rule_based_agent
11,11,92,0,2,2129913a-1e69-487e-8638-adfbd5aa44d5,8,108,up,rule_based_agent
11,11,91,0,3,2129913a-1e69-487e-8638-adfbd5aa44d5,9,108,up,rule_based_agent
11,11,90,0,4,2129913a-1e69-487e-8638-adfbd5aa44d5,10,108,up,rule_based_agent
11,11,89,0,5,2129913a-1e69-487e-8638-adfbd5aa44d5,11,108,right,rule_based_agent
11,11,88,1,5,2129913a-1e69-487e-8638-adfbd5aa44d5,12,108,up,rule_based_agent
11,11,87,1,6,2129913a-1e69-487e-8638-adfbd5aa44d5,13,108,up,rule_based_agent
11,11,86,1,7,2129913a-1e69-487e-8638-adfbd5aa44d5,14,108,up,rule_based_agent
11,11,85,1,8,2129913a-1e69-487e-8638-adfbd5aa44d5,15,108,up,rule_based_agent
11,11,84,1,9,2129913a-1e69-487e-8638-adfbd5aa44d5,16,108,right,rule_based_agent
11,11,83,2,9,2129913a-1e69-487e-8638-adfbd5aa44d5,17,108,down,rule_based_agent
11,11,82,2,8,2129913a-1e69-487e-8638-adfbd5aa44d5,18,108,down,rule_based_agent
11,11,81,2,7,2129913a-1e69-487e-8638-adfbd5aa44d5,19,108,right,rule_based_agent
11,11,80,3,7,2129913a-1e69-487e-8638-adfbd5aa44d5,20,108,down,rule_based_agent
11,11,79,3,6,2129913a-1e69-487e-8638-adfbd5aa44d5,21,108,right,rule_based_agent
11,11,100,4,6,2129913a-1e69-487e-8638-adfbd5aa44d5,22,108,down,rule_based_agent
11,11,99,4,5,2129913a-1e69-487e-8638-adfbd5aa44d5,23,108,down,rule_based_agent
11,11,100,4,4,2129913a-1e69-487e-8638-adfbd5aa44d5,24,108,right,rule_based_agent
11,11,99,5,4,2129913a-1e69-487e-8638-adfbd5aa44d5,25,108,right,rule_based_agent
11,11,98,6,4,2129913a-1e69-487e-8638-adfbd5aa44d5,26,108,right,rule_based_agent
11,11,97,7,4,2129913a-1e69-487e-8638-adfbd5aa44d5,27,108,right,rule_based_agent
11,11,96,8,4,2129913a-1e69-487e-8638-adfbd5aa44d5,28,108,up,rule_based_agent
11,11,95,8,5,2129913a-1e69-487e-8638-adfbd5aa44d5,29,108,right,rule_based_agent
11,11,94,9,5,2129913a-1e69-487e-8638-adfbd5aa44d5,30,108,right,rule_based_agent
11,11,93,10,5,2129913a-1e69-487e-8638-adfbd5aa44d5,31,108,down,rule_based_agent
11,11,92,10,4,2129913a-1e69-487e-8638-adfbd5aa44d5,32,108,down,rule_based_agent
11,11,91,10,3,2129913a-1e69-487e-8638-adfbd5aa44d5,33,108,left,rule_based_agent
11,11,90,9,3,2129913a-1e69-487e-8638-adfbd5aa44d5,34,108,left,rule_based_agent
11,11,89,8,3,2129913a-1e69-487e-8638-adfbd5aa44d5,35,108,down,rule_based_agent
11,11,88,8,2,2129913a-1e69-487e-8638-adfbd5aa44d5,36,108,right,rule_based_agent
11,11,100,9,2,2129913a-1e69-487e-8638-adfbd5aa44d5,37,108,down,rule_based_agent
11,11,99,9,1,2129913a-1e69-487e-8638-adfbd5aa44d5,38,108,down,rule_based_agent
11,11,98,9,0,2129913a-1e69-487e-8638-adfbd5aa44d5,39,108,right,rule_based_agent
11,11,97,10,0,2129913a-1e69-487e-8638-adfbd5aa44d5,40,108,up,rule_based_agent
11,11,96,10,1,2129913a-1e69-487e-8638-adfbd5aa44d5,41,108,up,rule_based_agent
11,11,95,10,2,2129913a-1e69-487e-8638-adfbd5aa44d5,42,108,up,rule_based_agent
11,11,94,10,3,2129913a-1e69-487e-8638-adfbd5aa44d5,43,108,left,rule_based_agent
11,11,93,9,3,2129913a-1e69-487e-8638-adfbd5aa44d5,44,108,left,rule_based_agent
11,11,92,8,3,2129913a-1e69-487e-8638-adfbd5aa44d5,45,108,up,rule_based_agent
11,11,91,8,4,2129913a-1e69-487e-8638-adfbd5aa44d5,46,108,left,rule_based_agent
11,11,90,7,4,2129913a-1e69-487e-8638-adfbd5aa44d5,47,108,up,rule_based_agent
11,11,89,7,5,2129913a-1e69-487e-8638-adfbd5aa44d5,48,108,left,rule_based_agent
11,11,88,6,5,2129913a-1e69-487e-8638-adfbd5aa44d5,49,108,up,rule_based_agent
11,11,87,6,6,2129913a-1e69-487e-8638-adfbd5aa44d5,50,108,right,rule_based_agent
11,11,86,7,6,2129913a-1e69-487e-8638-adfbd5aa44d5,51,108,right,rule_based_agent
11,11,85,8,6,2129913a-1e69-487e-8638-adfbd5aa44d5,52,108,right,rule_based_agent
11,11,84,9,6,2129913a-1e69-487e-8638-adfbd5aa44d5,53,108,right,rule_based_agent
11,11,100,10,6,2129913a-1e69-487e-8638-adfbd5aa44d5,54,108,up,rule_based_agent
11,11,99,10,7,2129913a-1e69-487e-8638-adfbd5aa44d5,55,108,left,rule_based_agent
11,11,98,9,7,2129913a-1e69-487e-8638-adfbd5aa44d5,56,108,up,rule_based_agent
11,11,100,9,8,2129913a-1e69-487e-8638-adfbd5aa44d5,57,108,up,rule_based_agent
11,11,100,9,9,2129913a-1e69-487e-8638-adfbd5aa44d5,58,108,right,rule_based_agent
11,11,99,10,9,2129913a-1e69-487e-8638-adfbd5aa44d5,59,108,down,rule_based_agent
11,11,100,5,9,8bfba647-071f-4f08-90bb-a4ef825bfc71,0,109,left,rule_based_agent
11,11,99,4,9,8bfba647-071f-4f08-90bb-a4ef825bfc71,1,109,up,rule_based_agent
11,11,100,4,10,8bfba647-071f-4f08-90bb-a4ef825bfc71,2,109,right,rule_based_agent
11,11,99,5,10,8bfba647-071f-4f08-90bb-a4ef825bfc71,3,109,right,rule_based_agent
11,11,98,6,10,8bfba647-071f-4f08-90bb-a4ef825bfc71,4,109,down,rule_based_agent
11,11,97,6,9,8bfba647-071f-4f08-90bb-a4ef825bfc71,5,109,down,rule_based_agent
11,11,96,6,8,8bfba647-071f-4f08-90bb-a4ef825bfc71,6,109,down,rule_based_agent
11,11,95,6,7,8bfba647-071f-4f08-90bb-a4ef825bfc71,7,109,right,rule_based_agent
11,11,94,7,7,8bfba647-071f-4f08-90bb-a4ef825bfc71,8,109,down,rule_based_agent
11,11,93,7,6,8bfba647-071f-4f08-90bb-a4ef825bfc71,9,109,left,rule_based_agent
11,11,92,6,6,8bfba647-071f-4f08-90bb-a4ef825bfc71,10,109,down,rule_based_agent
11,11,91,6,5,8bfba647-071f-4f08-90bb-a4ef825bfc71,11,109,down,rule_based_agent
11,11,90,6,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,12,109,left,rule_based_agent
11,11,89,5,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,13,109,left,rule_based_agent
11,11,88,4,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,14,109,down,rule_based_agent
11,11,87,4,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,15,109,left,rule_based_agent
11,11,86,3,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,16,109,left,rule_based_agent
11,11,85,2,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,17,109,up,rule_based_agent
11,11,84,2,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,18,109,left,rule_based_agent
11,11,83,1,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,19,109,left,rule_based_agent
11,11,82,0,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,20,109,down,rule_based_agent
11,11,81,0,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,21,109,down,rule_based_agent
11,11,80,0,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,22,109,down,rule_based_agent
11,11,79,0,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,23,109,down,rule_based_agent
11,11,78,0,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,24,109,right,rule_based_agent
11,11,77,1,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,25,109,up,rule_based_agent
11,11,100,1,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,26,109,up,rule_based_agent
11,11,99,1,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,27,109,right,rule_based_agent
11,11,100,2,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,28,109,right,rule_based_agent
11,11,99,3,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,29,109,up,rule_based_agent
11,11,98,3,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,30,109,left,rule_based_agent
11,11,97,2,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,31,109,left,rule_based_agent
11,11,96,1,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,32,109,up,rule_based_agent
11,11,95,1,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,33,109,left,rule_based_agent
11,11,94,0,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,34,109,down,rule_based_agent
11,11,93,0,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,35,109,down,rule_based_agent
11,11,92,0,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,36,109,down,rule_based_agent
11,11,91,0,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,37,109,down,rule_based_agent
11,11,90,0,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,38,109,right,rule_based_agent
11,11,89,1,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,39,109,right,rule_based_agent
11,11,88,2,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,40,109,right,rule_based_agent
11,11,87,3,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,41,109,right,rule_based_agent
11,11,86,4,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,42,109,up,rule_based_agent
11,11,85,4,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,43,109,left,rule_based_agent
11,11,84,3,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,44,109,up,rule_based_agent
11,11,83,3,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,45,109,left,rule_based_agent
11,11,82,2,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,46,109,left,rule_based_agent
11,11,81,1,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,47,109,left,rule_based_agent
11,11,80,0,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,48,109,up,rule_based_agent
11,11,79,0,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,49,109,up,rule_based_agent
11,11,78,0,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,50,109,right,rule_based_agent
11,11,77,1,4,8bfba647-071f-4f08-90bb-a4ef825bfc71,51,109,down,rule_based_agent
11,11,76,1,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,52,109,right,rule_based_agent
11,11,75,2,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,53,109,right,rule_based_agent
11,11,74,3,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,54,109,right,rule_based_agent
11,11,73,4,3,8bfba647-071f-4f08-90bb-a4ef825bfc71,55,109,down,rule_based_agent
11,11,72,4,2,8bfba647-071f-4f08-90bb-a4ef825bfc71,56,109,down,rule_based_agent
11,11,71,4,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,57,109,down,rule_based_agent
11,11,70,4,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,58,109,right,rule_based_agent
11,11,69,5,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,59,109,up,rule_based_agent
11,11,68,5,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,60,109,right,rule_based_agent
11,11,67,6,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,61,109,down,rule_based_agent
11,11,66,6,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,62,109,right,rule_based_agent
11,11,65,7,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,63,109,right,rule_based_agent
11,11,64,8,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,64,109,right,rule_based_agent
11,11,63,9,0,8bfba647-071f-4f08-90bb-a4ef825bfc71,65,109,up,rule_based_agent
11,11,62,9,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,66,109,right,rule_based_agent
11,11,61,10,1,8bfba647-071f-4f08-90bb-a4ef825bfc71,67,109,down,rule_based_agent
